cnj_number,doc_id_type,doc_id_number,canonical_name,canonical_type,cover_name,court,forum,court_section,nature,subject,laws_via_cnj_subject,pole,is_criminal,is_carta_precatoria
0142191-33.2010.8.21.0010,CPF,CPF,NOME,NOME,NOME,TJRS,,5a Vara Cível,processo cautelar,exibição de documentos ou coisas,,polo_ativo,FALSE,FALSE
0002719-54.2022.8.08.0011,CPF,CPF,NOME,NOME,NOME,TJES,VARA CRIMINAL,VARA CRIMINAL,INQUÉRITO POLICIAL,,,polo_passivo,TRUE,FALSE
0008559-37.2002.4.05.8200,CPF,CPF,NOME,NOME,NOME,TRF5,,VARA FEDERAL,- FEITOS NAO CONTENCIOSOS,,,polo_ativo,FALSE,FALSE
0023750-26.2018.8.16.0019,CPF,CPF,NOME,NOME,NOME,TJPR,Vara Criminal,"Juizado de Violência Doméstica e Familiar Contra a Mulher e Vara de Crimes Contra Crianças, Adolescentes e Idosos de Ponta Grossa",Ação Penal - Procedimento Sumário,Violência Doméstica Contra a Mulher - VIAS DE FATO,"- Artigo 301 do Decreto Lei nº 3.689 de 03 de Outubro de 1941
- Artigo 243 do Decreto Lei nº 1.002 de 21 de Outubro de 1969",polo_passivo,TRUE,FALSE
0046191.91.2017.8.13.0480,CPF,CPF,NOME,NOME,NOME,TJMG,,Comarca,Recurso Inominado,"CIVIL, Responsabilidade Civil, Indenização por Dano Moral, Acidente de Trânsito",,polo_passivo,FALSE,FALSE
5146352-29.2020.8.13.0024,CPF,CPF,NOME,NOME,NOME,TJMG,,Vara de Feitos Tributários do Estado,[CÍVEL] EXECUÇÃO FISCAL,DIREITO TRIBUTÁRIO / Taxas / Estaduai,"- Inciso II do Artigo 145 da Constituição Federal de 1988
- Artigo 145 da Constituição Federal de 1988
- Artigo 80 da Lei nº 5.172 de 25 de Outubro de 1966
- Artigo 79 da Lei nº 5.172 de 25 de Outubro de 1966
- Artigo 78 da Lei nº 5.172 de 25 de Outubro de 1966
- Artigo 77 da Lei nº 5.172 de 25 de Outubro de 1966",polo_passivo,FALSE,FALSE
0228700-52.2008.5.15.0010,CPF,CPF,NOME,NOME,NOME,TRT15,,VARA DO TRABALHO DE RIO CLARO,AIRR - Agravo de Instrumento em Recurso de Revista,,,polo_ativo,FALSE,FALSE
0026999-87.2015.8.16.0019,CPF,CPF,NOME,NOME,NOME,TJPR,,,- Transferência entre estabelecimentos penais,50004 - Inspeção em Estabelecimento Penal,,polo_ativo,TRUE,FALSE
0003210-68.2017.4.03.6103,CPF,CPF,NOME,NOME,NOME,TRF3,,1a,. CARTA PRECATORIA,CARTAS PRECATORIA/ROGATORIA/ORDEM - CRIMINAL,,polo_passivo,TRUE,TRUE
0026290-94.2014.8.08.0347,CPF,CPF,NOME,NOME,NOME,TJES,,VITÓRIA - 1ª VARA EXECUÇÕES FISCAIS,Embargos à Execução Fiscal,"Dívida Ativa, DIREITO TRIBUTÁRIO",,polo_ativo,FALSE,FALSE
5002045-25.2021.8.24.0061,CPF,CPF,NOME,NOME,NOME,TJSC,,Juízo da 1ª Vara Cível da Comarca de São Francisco do Sul,Procedimento Comum Cível -  Civil - Responsabilidade Civil,"Dano ambiental, Meio Ambiente",- Artigo 927 da Lei nº 10.406 de 10 de Janeiro de 2002,polo_ativo,FALSE,FALSE
5001539-58.2021.8.24.0058,CPF,CPF,NOME,NOME,NOME,TJSC,,Juízo da 1ª Vara da Comarca de São Bento do Sul,Apelação,"Acidente de trânsito, Indenização por dano material, Responsabilidade civil, DIREITO CIVIL - Acidente de trânsito, Indenização por dano moral, Responsabilidade civil, DIREITO CIVIL",,polo_passivo,FALSE,FALSE
0010337-94.2014.5.15.0105,CPF,CPF,NOME,NOME,NOME,TRT15,,,Embargos de Terceiro Cível,,,polo_passivo,FALSE,FALSE
5000560-57.2022.8.21.0119,CPF,CPF,NOME,NOME,NOME,TJRS,Vara Judicial,Judicial,Ação Penal - Procedimento Sumaríssimo,"Posse de Drogas para Consumo Pessoal (Lei 11.343/06, art. 28), Crimes de Tráfico Ilícito e Uso Indevido de Drogas (Lei 11.343/06), Crimes Previstos na Legislação Extravagante, DIREITO PENAL",- Artigo 28 da Lei nº 11.343 de 23 de Agosto de 2006,polo_passivo,TRUE,FALSE
5404939-96.2018.8.09.0006,CPF,CPF,NOME,NOME,NOME,TJGO,,,- PROCESSO CÍVEL E DO TRABALHO -> Processo de Conhecimento -> Procedimento de Conhecimento -> Procedimento Comum Cível,9996 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO -> Responsabilidade da Administração -> Indenização por Dano Moral -> Acidente de Trânsito - Lei 10406/02 10441 - DIREITO CIVIL -> Responsabilidade Civil -> Indenização por Dano Material -> Acidente de Trânsito - Lei 10406/02,"- Inciso X do Artigo 5 da Constituição Federal de 1988
- Inciso V do Artigo 5 da Constituição Federal de 1988
- Artigo 5 da Constituição Federal de 1988
- Artigo 927 da Lei nº 10.406 de 10 de Janeiro de 2002",polo_passivo,FALSE,FALSE
5404939-96.2018.8.09.0006,CPF,CPF,NOME,NOME,NOME,TJGO,,,- PROCESSO CÍVEL E DO TRABALHO -> Processo de Conhecimento -> Procedimento de Conhecimento -> Procedimento Comum Cível,9996 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO -> Responsabilidade da Administração -> Indenização por Dano Moral -> Acidente de Trânsito - Lei 10406/02 10441 - DIREITO CIVIL -> Responsabilidade Civil -> Indenização por Dano Material -> Acidente de Trânsito - Lei 10406/02,"- Inciso X do Artigo 5 da Constituição Federal de 1988
- Inciso V do Artigo 5 da Constituição Federal de 1988
- Artigo 5 da Constituição Federal de 1988
- Artigo 927 da Lei nº 10.406 de 10 de Janeiro de 2002",polo_passivo,FALSE,FALSE
0011322-22.2018.8.26.0152,CPF,CPF,NOME,NOME,NOME,TJSP,,,Carta Precatória CriminalCarta Precatória Criminal,Interrogatório,,polo_passivo,TRUE,TRUE
5009099-82.2019.8.24.0038,CPF,CPF,NOME,NOME,NOME,TJSC,,Gab 03 - 1ª Turma Recursal - Florianópolis (Capital),RECURSO CÍVEL,"Indenização por Dano Moral, Responsabilidade do Fornecedor, DIREITO DO CONSUMIDOR",,polo_ativo,FALSE,FALSE
0010253-19.2018.5.15.0052,CPF,CPF,NOME,NOME,NOME,TRT15,,,Execução Provisória em Autos Suplementares,,,polo_ativo,FALSE,FALSE
0043424-58.2012.4.01.9199,CPF,CPF,NOME,NOME,NOME,TRF1,,SÉTIMA TURMA,AP - Apelação Cível,10395 - Multas e demais Sanções,,polo_passivo,FALSE,FALSE
0014120-71.2014.8.19.0028,CPF,CPF,NOME,NOME,NOME,TJRJ,,1ª Vara Cível,Carta Precatória - CPC,"Intimação, notificação",,polo_ativo,FALSE,TRUE
0001778-54.2014.4.02.5001,CPF,CPF,NOME,NOME,NOME,TRF2,,Comarca,Ação Penal,Contrabando ou descaminho,,polo_passivo,TRUE,FALSE
5147013-13.2017.8.09.0157,CPF,CPF,NOME,NOME,NOME,TJGO,,,- PROCESSO CÍVEL E DO TRABALHO -> Processo de Execução -> Execução de Título Extrajudicial -> Execução de Título Extrajudicial,4970 - DIREITO CIVIL -> Obrigações -> Espécies de Títulos de Crédito -> Cheque - Lei Federal nº 7357/85 (Lei do Cheque);,,polo_ativo,FALSE,FALSE
1000904-23.2019.4.01.3508,CPF,CPF,NOME,NOME,NOME,TRF1,,1ª Turma Recursal da SJGO,RECURSO INOMINADO CÍVEL,DIREITO PREVIDENCIRIO (195) - Benefícios em Espécie (6094) - Auxílio-Doença Previdenciário (6101 DIREITO PREVIDENCIÁRIO (195) - Benefícios em Espécie (6094) - Auxílio-Acidente (Art. 86) (6107) - Incapacidade Laborativa Permanente (6109,"- Artigo 86 da Lei nº 8.213 de 24 de Julho de 1991
- Inciso II do Artigo 86 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 26 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 24 da Lei nº 3.807 de 26 de Agosto de 1960",polo_ativo,FALSE,FALSE
0010961-63.2018.8.05.0063,CPF,CPF,NOME,NOME,NOME,TJBA,,,Procedimento do Juizado Especial Cível « Procedimento de Conhecimento « Processo de Conhecimento « PROCESSO CÍVEL E DO TRABALHO,,,polo_ativo,FALSE,FALSE
7003081-84.2021.8.22.0009,CPF,CPF,NOME,NOME,NOME,TJRO,,Pimenta Bueno - 1ª Vara Criminal,INQUÉRITO POLICIAL,DIREITO PROCESSUAL PENAL (1209) - Investigação Penal (10604) - Trancamento (10610,,polo_ativo,TRUE,FALSE
5000222-03.2012.8.24.0038,CPF,CPF,NOME,NOME,NOME,TJSC,,Juízo da 5ª Vara Cível da Comarca de Joinville,CUMPRIMENTO DE SENTENÇA,"Liquidação / Cumprimento / Execução, DIREITO PROCESSUAL CIVIL E DO TRABALHO",,polo_passivo,FALSE,FALSE
0009569-49.2003.8.24.0075,CPF,CPF,NOME,NOME,NOME,TJSC,,,Execução de Sentença - Juizado Especial,,,polo_passivo,FALSE,FALSE
0005772-52.2005.8.19.0037,CPF,CPF,NOME,NOME,NOME,TJRJ,,,Carta Precatória - CPC,Carta Precatória para intimação,- Artigo 232 da Lei nº 13.105 de 16 de Março de 2015,polo_ativo,FALSE,TRUE
5000352-15.2010.4.04.7002,CPF,CPF,NOME,NOME,NOME,TRF4,,Juízo Federal da 4ª VF de Foz do Iguaçu,INQUÉRITO POLICIAL,"Contrabando (art. 334-A), Crimes praticados por particular contra a Administração em geral, DIREITO PENAL",,polo_passivo,TRUE,FALSE
5003875-11.2019.4.03.6141,CPF,CPF,NOME,NOME,NOME,TRF3,,1ª Vara Federal de São Vicente,CARTA DE ORDEM CRIMINAL (335),Diligências (11785),- Artigo 261 da Lei nº 13.105 de 16 de Março de 2015,polo_passivo,TRUE,FALSE
5002766-49.2022.4.02.5117,CPF,CPF,NOME,NOME,NOME,TRF2,JEF,Juízo Federal do 2º JEF de São Gonçalo,PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL -  JEF Cível,Indenização por Dano Material - DIREITO CIVIL - Responsabilidade Civil - Indenização por Dano Material,"- Artigo 954 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 953 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 952 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 951 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 950 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 949 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 948 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 947 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 946 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 945 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 944 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 927 da Lei nº 10.406 de 10 de Janeiro de 2002",polo_ativo,FALSE,FALSE
5002060-35.2022.4.04.7114,CPF,CPF,NOME,NOME,NOME,TRF4,,,CARTA PRECATÓRIA - CEMAN,"Uso de documento falso (art. 304), Crimes contra a Fé Pública, DIREITO PENAL","- Artigo 304 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
- Artigo 287 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940",polo_passivo,TRUE,TRUE
0011674-70.2020.8.08.0035,CPF,CPF,NOME,NOME,NOME,TJES,,VARA CRIMINAL,Violência Doméstica - Lei Maria da Penha,Medidas Protetivas de urgência (Lei Maria da Penha) Criminal,,polo_passivo,TRUE,FALSE
0201590-10.2009.8.26.0100,CPF,CPF,NOME,NOME,NOME,TJSP,,,Cautelar Inominada,,,polo_ativo,FALSE,FALSE
0005189-84.2012.8.16.0173,CPF,CPF,NOME,NOME,NOME,TJPR,,,- Monitória,9607 - Contratos Bancários,,polo_passivo,FALSE,FALSE
0021610-19.2018.8.16.0019,CPF,CPF,NOME,NOME,NOME,TJPR,,,- Cumprimento de sentença,7691 - Inadimplemento,,polo_passivo,FALSE,FALSE
5355355-38.2022.8.09.0162,CPF,CPF,NOME,NOME,NOME,TJGO,Vara Cível,2,"81 - PROCESSO CÍVEL E DO TRABALHO -> Processo de Conhecimento -> Procedimento de Conhecimento -> Procedimentos Especiais -> Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos -> Busca e Apreensão em Alienação Fiduciária",9582 - DIREITO CIVIL -> Obrigações -> Espécies de Contratos -> Alienação Fiduciária - Decreto-Lei nº 911/69 e Lei Federal nº 9514/97;,- Artigo 22 da Lei nº 9.514 de 20 de Novembro de 1997,polo_passivo,FALSE,FALSE
0026137-87.2011.4.03.9999,CPF,CPF,NOME,NOME,NOME,TRF3,,NONA TURMA,1652563 RemNecCiv (REOAC) - SP,"Pensão por Morte (Art. 74/9) - Benefícios em Espécie - Direito Previdenciário, Concessão - Pedidos Genéricos relativos aos Benefícios em Espécie - Direito Previdenciário, PROCEDIMENTO COMUM","- Artigo 79 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 74 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 86 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 85 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 84 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 83 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 82 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 81 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 80 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 79 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 78 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 77 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 76 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 75 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 74 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 73 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 72 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 71 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 70 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 69 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 68 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 67 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 66 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 65 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 64 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 63 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 62 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 61 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 60 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 59 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 58 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 57 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 56 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 55 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 54 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 53 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 52 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 51 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 50 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 49 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 48 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 47 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 46 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 45 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 44 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 43 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 42 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 41 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 40 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 39 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 38 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 37 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 36 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 35 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 34 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 33 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 32 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 31 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 30 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 29 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 28 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 27 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 26 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 25 da Lei nº 8.213 de 24 de Julho de 1991
- Artigo 24 da Lei nº 8.213 de 24 de Julho de 1991",polo_passivo,FALSE,FALSE
0021079-32.2015.5.04.0403,CPF,CPF,NOME,NOME,NOME,TRT4,,,RTSum,"Adicional de Hora Extra, DIREITO DO TRABALHO, Descontos Salariais - Devolução, Duração do Trabalho, Intervalo Intrajornada, Remuneração, Verbas Indenizatórias e Benefícios, Sobreaviso / Prontidão / Tempo à Disposição",,polo_ativo,FALSE,FALSE
0008796-98.2013.8.11.0015,CPF,CPF,NOME,NOME,NOME,TJMT,,Terceira Vara Criminal,Execução Criminal,GUIA EXTRAÍDA DOS PROCESSO CRIMINAL Nº 1153-72.2011.811.0108 - CÓDIGO 26549 - DA VARA ÚNICA DA COMARCA DE TAPURAH - MT,,polo_passivo,TRUE,FALSE
1017787-26.2017.8.11.0041,CPF,CPF,NOME,NOME,NOME,TJMT,,,BUSCA E APREENSÃO,DIREITO CIVIL / OBRIGAÕES / ESPÉCIES DE CONTRATOS / ALIENAÇÃO FIDUCIÁRI,,polo_passivo,FALSE,FALSE
0000792-24.2017.8.25.0086,CPF,CPF,NOME,NOME,NOME,TJSE,,,Processo Administrativo,DIREITO PROCESSUAL PENAL - Execução Penal - Processo Administrativo em Execução Penal - Assistência - Assistência à Saúde - Atendimento Médico -,- Artigo 230 da Lei nº 8.112 de 11 de Dezembro de 1990,polo_ativo,TRUE,FALSE
0707861-52.2018.8.07.0015,CPF,CPF,NOME,NOME,NOME,TJDF,,2ª Vara de Precatórias do DF,CARTA PRECATÓRIA CÍVEL (261),Atos executórios (11786),"- Parágrafo 4 Artigo 915 da Lei nº 13.105 de 16 de Março de 2015
- Parágrafo 2 Artigo 915 da Lei nº 13.105 de 16 de Março de 2015
- Artigo 915 da Lei nº 13.105 de 16 de Março de 2015",polo_ativo,FALSE,TRUE
0055819-56.2009.8.26.0405,CPF,CPF,NOME,NOME,NOME,TJSP,,,Despejo por Falta de Pagamento,,,polo_passivo,FALSE,FALSE
0309873-81.2015.8.24.0033,CPF,CPF,NOME,NOME,NOME,TJSC,,Turmas Recursais,Recurso Inominado,Perdas e Danos,"- Artigo 405 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 404 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 403 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 402 da Lei nº 10.406 de 10 de Janeiro de 2002",polo_ativo,FALSE,FALSE
5000649-40.2019.8.13.0303,CPF,CPF,NOME,NOME,NOME,TJMG,,Juizado Especial,[CÍVEL] PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL,DIREITO DO CONSUMIDOR / Responsabilidade do Fornecedor / Indenização por Dano Moral / Inclusão Indevida em Cadastro de Inadimplente,,polo_ativo,FALSE,FALSE
5002143-74.2021.8.13.0074,CPF,CPF,NOME,NOME,NOME,TJMG,,"Vara Cível, Criminal e da Infância e da Juventude",[CÍVEL] EMBARGOS DE TERCEIRO CÍVEL,DIREITO PROCESSUAL CIVIL E DO TRABALHO / Liquidação / Cumprimento / Execução / Efeito Suspensivo / Impugnação / Embargos à Execuçã,,polo_ativo,FALSE,FALSE
7002275-79.2017.8.22.0012,CPF,CPF,NOME,NOME,NOME,TJRO,Vara Cível,1,PROCEDIMENTO ORDINÁRIO (7),DIREITO CIVIL|Coisas|Propriedade|Aquisição|,"- Artigo 1238 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1259 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1258 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1257 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1256 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1255 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1254 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1253 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1252 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1251 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1250 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1249 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1248 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1247 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1246 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1245 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1244 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1243 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1242 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1241 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1240 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1239 da Lei nº 10.406 de 10 de Janeiro de 2002",polo_passivo,FALSE,FALSE
0006771-59.2020.8.22.0501,CPF,CPF,NOME,NOME,NOME,TJRO,,1ª Vara da Auditoria Militar,Carta Precatória (Criminal),,,polo_passivo,TRUE,TRUE
1002176-44.2022.8.26.0072,CPF,CPF,NOME,NOME,NOME,TJSP,Foro de Bebedouro,Vara do Juizado Especial Cível e Criminal - Foro de Bebedouro,Procedimento do Juizado Especial da Fazenda Pública,Acidente de Trânsito,,polo_ativo,FALSE,FALSE
5003855-81.2019.4.04.7114,CPF,CPF,NOME,NOME,NOME,TRF4,,,CARTA PRECATÓRIA - CEMAN,Moeda Falsa / Assimilados (arts. 289 e parágrafos e 290) - Crimes contra a Fé Pública - Direito Penal,- Artigo 290 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940,polo_passivo,TRUE,TRUE
0125700-37.1998.5.15.0026,CPF,CPF,NOME,NOME,NOME,TRT15,,VARA DO TRABALHO DE PRESIDENTE PRUDENTE 1A,ROPS - RECURSO ORDINÁRIO EM PROCEDIMENTO SUMARÍSSIMO,,,polo_ativo,FALSE,FALSE
0001797-21.2018.8.16.0111,CPF,CPF,NOME,NOME,NOME,TJPR,,,- Carta Precatória Cível,7691 - Inadimplemento,,polo_passivo,FALSE,TRUE
0005621-65.2021.8.26.0996,CPF,CPF,NOME,NOME,NOME,TJSP,Presidente Prudente/DEECRIM UR5,Unidade Regional de Departamento Estadual de Execução Criminal DEECRIM 5ª RAJ,Agravo de Execução Penal,Regime Inicial - Fechado,- Artigo 59 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940,polo_ativo,TRUE,FALSE
0005621-65.2021.8.26.0996,CPF,CPF,NOME,NOME,NOME,TJSP,Presidente Prudente/DEECRIM UR5,Unidade Regional de Departamento Estadual de Execução Criminal DEECRIM 5ª RAJ,Agravo de Execução Penal,Regime Inicial - Fechado,- Artigo 59 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940,polo_ativo,TRUE,FALSE
5101945-74.2016.8.13.0024,CPF,CPF,NOME,NOME,NOME,TJMG,,CENTRASE Cível de Belo Horizonte - Central de Cumprimento,[CÍVEL] CUMPRIMENTO DE SENTENÇA,DIREITO CIVIL / Responsabilidade Civil / Indenização por Dano Material / Acidente de Trânsit,"- Artigo 954 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 953 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 952 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 951 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 950 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 949 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 948 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 947 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 946 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 945 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 944 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 927 da Lei nº 10.406 de 10 de Janeiro de 2002",polo_passivo,FALSE,FALSE
0000076-09.2017.4.03.0000,CPF,CPF,NOME,NOME,NOME,TRF3,,GUARULHOS - SP,HCCrim - SP,"Tráfico de drogas e condutas afins ( Lei 11.343/06, art. 33, caput e § 1º) - Crimes de Tráfico Ilícito e Uso Indevido de Drogas (Lei 11.343/06) - Crimes Previstos na Legislação Extravagante - Direito Penal
Prisão Preventiva - Direito Processual Penal
AÇÃO PENAL PÚBLICA (PROCEDIMENTO CRIMINAL COMUM)","- Artigo 254 do Decreto Lei nº 1.002 de 21 de Outubro de 1969
- Artigo 311 do Decreto Lei nº 3.689 de 03 de Outubro de 1941
- Parágrafo 1 Artigo 33 da Lei nº 11.343 de 23 de Agosto de 2006
- Artigo 33 da Lei nº 11.343 de 23 de Agosto de 2006",polo_passivo,TRUE,FALSE
0300049-09.2014.8.24.0074,CPF,CPF,NOME,NOME,NOME,TJSC,,1ª Vara,Reintegração / Manutenção de Posse,Arrendamento Mercantil,- Artigo 1 da Lei nº 6.099 de 12 de Setembro de 1974,polo_passivo,FALSE,FALSE
